Time,Strain
-0.7094726553749999,-1.9387305515969814e-22
-0.7092285147499999,-1.9481578603253989e-22
-0.7089843741249999,-1.955795274416971e-22
-0.7087402334999999,-1.9616313654708156e-22
-0.7084960928749999,-1.965656395299984e-22
-0.7082519522499999,-1.9678623075372962e-22
-0.7080078116249999,-1.9682427360169878e-22
-0.7077636709999999,-1.9667930342455306e-22
-0.7075195303749999,-1.9635103248238836e-22
-0.7072753897499999,-1.9583935597493234e-22
-0.7070312491249999,-1.9514435744206854e-22
-0.7067871084999999,-1.9426631175670754e-22
-0.7065429678749999,-1.9320568483250294e-22
-0.7062988272499999,-1.919631303881928e-22
-0.7060546866249999,-1.9053948502798012e-22
-0.7058105459999999,-1.8893576310238133e-22
-0.7055664053749999,-1.8715315263189933e-22
-0.7053222647499999,-1.851930131502467e-22
-0.7050781241249999,-1.8305687570995505e-22
-0.7048339834999999,-1.8074644450005979e-22
-0.7045898428749999,-1.7826359888943963e-22
-0.7043457022499999,-1.7561039476827496e-22
-0.7041015616249999,-1.7278906468734065e-22
-0.7038574209999999,-1.6980201697737468e-22
-0.7036132803749999,-1.6665183413688209e-22
-0.7033691397499999,-1.6334127043680783e-22
-0.7031249991249999,-1.5987324844379985e-22
-0.7028808584999999,-1.5625085438114943e-22
-0.7026367178749999,-1.524773326109778e-22
-0.7023925772499999,-1.4855607975369792e-22
-0.7021484366249999,-1.4449063889645433e-22
-0.7019042959999999,-1.4028469441451413e-22
-0.7016601553749999,-1.359420680552977e-22
-0.7014160147499999,-1.3146671687592442e-22
-0.7011718741249999,-1.2686273300052142e-22
-0.7009277334999999,-1.221343442394582e-22
-0.7006835928749999,-1.1728591407545582e-22
-0.7004394522499999,-1.123219396572495e-22
-0.7001953116249999,-1.0724704711163422e-22
-0.6999511709999999,-1.0206598417118561e-22
-0.6997070303749999,-9.678361073008924e-23
-0.6994628897499999,-9.140488854458023e-23
-0.6992187491249999,-8.593487171735678e-23
-0.6989746084999999,-8.037869950356973e-23
-0.6987304678749999,-7.474159201678124e-23
-0.6984863272499999,-6.902884814930953e-23
-0.6982421866249999,-6.324584425628903e-23
-0.6979980459999999,-5.739803227376608e-23
-0.6977539053749999,-5.1490936604915507e-23
-0.6975097647499999,-4.5530149645292915e-23
-0.6972656241249999,-3.9521326017232344e-23
-0.6970214834999999,-3.3470175677918014e-23
-0.6967773428749999,-2.7382456231375924e-23
-0.6965332022499999,-2.1263964891840528e-23
-0.6962890616249999,-1.512053038448205e-23
-0.6960449209999999,-8.958004823647067e-24
-0.6958007803749999,-2.7822556671432152e-24
-0.6955566397499999,3.400841756997922e-24
-0.6953124991249999,9.585410414257984e-24
-0.6950683584999999,1.576557598773215e-23
-0.6948242178749999,2.1935469875467452e-23
-0.6945800772499999,2.808923166289491e-23
-0.6943359366249999,3.4221012035434436e-23
-0.6940917959999999,4.0324976909849304e-23
-0.6938476553749999,4.639531332201259e-23
-0.6936035147499999,5.2426237429140073e-23
-0.6933593741249999,5.84120043842377e-23
-0.6931152334999999,6.434691901471507e-23
-0.6928710928749999,7.022534562967808e-23
-0.6926269522499999,7.604171552285855e-23
-0.6923828116249999,8.179053170027864e-23
-0.6921386709999999,8.746637138263572e-23
-0.6918945303749999,9.306388737160526e-23
-0.6916503897499999,9.857780942511124e-23
-0.6914062491249999,1.0400294661248572e-22
-0.6911621084999999,1.093341913302976e-22
-0.6909179678749999,1.1456652505171087e-22
-0.6906738272499999,1.1969502521433238e-22
-0.6904296866249999,1.247148722447042e-22
-0.6901855459999999,1.2962135607856359e-22
-0.6899414053749999,1.3440988212944428e-22
-0.6896972647499999,1.3907597700941068e-22
-0.6894531241249999,1.4361529400746188e-22
-0.6892089834999999,1.4802361784927492e-22
-0.6889648428749999,1.5229686819023983e-22
-0.6887207022499999,1.5643110169909922e-22
-0.6884765616249999,1.6042251306061141e-22
-0.6882324209999999,1.642674354307922e-22
-0.6879882803749999,1.6796234089896947e-22
-0.6877441397499999,1.71503841664069e-22
-0.6874999991249999,1.748886926841163e-22
-0.6872558584999999,1.7811379624654057e-22
-0.6870117178749999,1.81176208066993e-22
-0.6867675772499999,1.840731437489639e-22
-0.6865234366249999,1.8680198420486634e-22
-0.6862792959999999,1.8936027909218396e-22
-0.6860351553749999,1.9174574792451593e-22
-0.6857910147499999,1.9395627905829702e-22
-0.6855468741249999,1.9598992719724986e-22
-0.6853027334999999,1.9784491055739192e-22
-0.6850585928749999,1.995196091175208e-22
-0.6848144522499999,2.0101256497120198e-22
-0.6845703116249999,2.0232248475324797e-22
-0.6843261709999999,2.0344824311972924e-22
-0.6840820303749999,2.0438888598392176e-22
-0.6838378897499999,2.05143632737819e-22
-0.6835937491249999,2.0571187736902689e-22
-0.6833496084999999,2.0609318868234203e-22
-0.6831054678749999,2.0628730983406185e-22
-0.6828613272499999,2.0629415731206025e-22
-0.6826171866249999,2.061138195419921e-22
-0.6823730459999999,2.0574655522911573e-22
-0.6821289053749999,2.0519279127963666e-22
-0.6818847647499999,2.0445312017913187e-22
-0.6816406241249999,2.035282970630177e-22
-0.6813964834999999,2.024192372819818e-22
-0.6811523428749999,2.011270153429143e-22
-0.6809082022499999,1.996528654844719e-22
-0.6806640616249999,1.979981833313555e-22
-0.6804199209999999,1.9616452761898033e-22
-0.6801757803749999,1.9415362104276305e-22
-0.6799316397499999,1.9196734955686649e-22
-0.6796874991249999,1.8960775960355684e-22
-0.6794433584999999,1.8707705313176183e-22
-0.6791992178749999,1.8437758093660306e-22
-0.6789550772499999,1.8151183569857967e-22
-0.6787109366249999,1.7848244633392505e-22
-0.6784667959999999,1.7529217470620184e-22
-0.6782226553749999,1.7194391466533512e-22
-0.6779785147499999,1.684406925917598e-22
-0.6777343741249999,1.6478566831135776e-22
-0.6774902334999999,1.609821353320102e-22
-0.6772460928749999,1.570335195616986e-22
-0.6770019522499999,1.5294337611343516e-22
-0.6767578116249999,1.487153844974676e-22
-0.6765136709999999,1.4435334312751573e-22
-0.6762695303749999,1.3986116408281993e-22
-0.6760253897499999,1.352428684519165e-22
-0.6757812491249999,1.3050258190107292e-22
-0.6755371084999999,1.2564453006207081e-22
-0.6752929678749999,1.2067303383435723e-22
-0.6750488272499999,1.1559250514698768e-22
-0.6748046866249999,1.104074436928267e-22
-0.6745605459999999,1.0512243465489134e-22
-0.6743164053749999,9.974214710915324e-23
-0.6740722647499999,9.427133263434234e-23
-0.6738281241249999,8.871482352728384e-23
-0.6735839834999999,8.30775298479439e-23
-0.6733398428749999,7.736443456314914e-23
-0.6730957022499999,7.15805866210629e-23
-0.6728515616249999,6.57310927038116e-23
-0.6726074209999999,5.982110896012949e-23
-0.6723632803749999,5.385583396558519e-23
-0.6721191397499999,4.7840503581281576e-23
-0.6718749991249999,4.1780387899704076e-23
-0.6716308584999999,3.5680790006961583e-23
-0.6713867178749999,2.954704584181742e-23
-0.6711425772499999,2.3384523860586547e-23
-0.6708984366249999,1.7198623091416704e-23
-0.6706542959999999,1.0994768782727738e-23
-0.6704101553749999,4.7784059841805794e-24
-0.6701660147499999,-1.4450078145832239e-24
-0.6699218741249999,-7.670009865258433e-24
-0.6696777334999999,-1.3891138645478667e-23
-0.6694335928749999,-2.0102939592912263e-23
-0.6691894522499999,-2.6299970185136475e-23
-0.6689453116249999,-3.247680440778893e-23
-0.6687011709999999,-3.8628036680229746e-23
-0.6684570303749999,-4.474828536963244e-23
-0.6682128897499999,-5.0832195853513454e-23
-0.6679687491249999,-5.687444297635813e-23
-0.6677246084999999,-6.286973295150058e-23
-0.6674804678749999,-6.881280533244542e-23
-0.6672363272499999,-7.469843611407237e-23
-0.6669921866249999,-8.052144272173371e-23
-0.6667480459999999,-8.627669080486381e-23
-0.6665039053749999,-9.195910196092119e-23
-0.6662597647499999,-9.756366135334423e-23
-0.6660156241249999,-1.0308542438168451e-22
-0.6657714834999999,-1.0851952183250647e-22
-0.6655273428749999,-1.1386116307763482e-22
-0.6652832022499999,-1.1910563731563305e-22
-0.6650390616249999,-1.2424831358261269e-22
-0.6647949209999999,-1.2928464085767802e-22
-0.6645507803749999,-1.342101495872996e-22
-0.6643066397499999,-1.3902045516585485e-22
-0.6640624991249999,-1.437112631050648e-22
-0.6638183584999999,-1.4827837514725677e-22
-0.6635742178749999,-1.5271769550838677e-22
-0.6633300772499999,-1.5702523650286225e-22
-0.6630859366249999,-1.6119712292869202e-22
-0.6628417959999999,-1.6522959506695363e-22
-0.6625976553749999,-1.6911901071788652e-22
-0.6623535147499999,-1.7286184711223299e-22
-0.6621093741249999,-1.7645470319450043e-22
-0.6618652334999999,-1.7989430205172748e-22
-0.6616210928749999,-1.8317749291695672e-22
-0.6613769522499999,-1.8630125251714488e-22
-0.6611328116249999,-1.892626862475468e-22
-0.6608886709999999,-1.920590300184415e-22
-0.6606445303749999,-1.9468765331851634e-22
-0.6604003897499999,-1.971460634709555e-22
-0.6601562491249999,-1.9943191068132652e-22
-0.6599121084999999,-2.0154299324558366e-22
-0.6596679678749999,-2.0347726207759224e-22
-0.6594238272499999,-2.0523282361853468e-22
-0.6591796866249999,-2.0680794052639342e-22
-0.6589355459999999,-2.0820103040921863e-22
-0.6586914053749999,-2.0941066364126814e-22
-0.6584472647499999,-2.1043556159673705e-22
-0.6582031241249999,-2.1127459617347528e-22
-0.6579589834999999,-2.1192679091744174e-22
-0.6577148428749999,-2.123913237089433e-22
-0.6574707022499999,-2.1266753063693176e-22
-0.6572265616249999,-2.127549102878572e-22
-0.6569824209999999,-2.1265312725928646e-22
-0.6567382803749999,-2.1236201384008444e-22
-0.6564941397499999,-2.118815696592207e-22
-0.6562499991249999,-2.1121196006957736e-22
-0.6560058584999999,-2.1035351440064892e-22
-0.6557617178749999,-2.0930672478512148e-22
-0.6555175772499999,-2.0807224560550486e-22
-0.6552734366249999,-2.0665089322830613e-22
-0.6550292959999999,-2.0504364575818461e-22
-0.6547851553749999,-2.032516426513215e-22
-0.6545410147499999,-2.012761841400964e-22
-0.6542968741249999,-1.99118730611999e-22
-0.6540527334999999,-1.967809023352563e-22
-0.6538085928749999,-1.9426447994676694e-22
-0.6535644522499999,-1.9157140553986644e-22
-0.6533203116249999,-1.8870378343481955e-22
-0.6530761709999999,-1.8566387946381875e-22
-0.6528320303749999,-1.8245411817978214e-22
-0.6525878897499999,-1.7907707838730523e-22
-0.6523437491249999,-1.7553548800192055e-22
-0.6520996084999999,-1.7183221922612468e-22
-0.6518554678749999,-1.6797028474732768e-22
-0.6516113272499999,-1.6395283540783898e-22
-0.6513671866249999,-1.597831595838272e-22
-0.6511230459999999,-1.5546468393039021e-22
-0.6508789053749999,-1.5100097445790926e-22
-0.6506347647499999,-1.4639573655436565e-22
-0.6503906241249999,-1.4165281299289401e-22
-0.6501464834999999,-1.367761797902144e-22
-0.6499023428749999,-1.3176994049042405e-22
-0.6496582022499999,-1.2663831970492284e-22
-0.6494140616249999,-1.2138565675308883e-22
-0.6491699209999999,-1.160164002072503e-22
-0.6489257803749999,-1.1053510387066986e-22
-0.6486816397499999,-1.0494642408065283e-22
-0.6484374991249999,-9.925511755973894e-23
-0.6481933584999999,-9.346603890223138e-23
-0.6479492178749999,-8.75841373853263e-23
-0.6477050772499999,-8.161445355459544e-23
-0.6474609366249999,-7.556211616352701e-23
-0.6472167959999999,-6.943233949006728e-23
-0.6469726553749999,-6.323042035754403e-23
-0.6467285147499999,-5.696173407514324e-23
-0.6464843741249999,-5.06317289246036e-23
-0.6462402334999999,-4.424591933385414e-23
-0.6459960928749999,-3.7809878228114227e-23
-0.6457519522499999,-3.132922931540965e-23
-0.6455078116249999,-2.4809640281612124e-23
-0.6452636709999999,-1.8256817807666573e-23
-0.6450195303749999,-1.1676504696800661e-23
-0.6447753897499999,-5.074478446473708e-24
-0.6445312491249999,1.5434499635320437e-24
-0.6442871084999999,8.171438206847358e-24
-0.6440429678749999,1.4803616220168765e-23
-0.6437988272499999,2.1434091417197425e-23
-0.6435546866249999,2.8056955417669826e-23
-0.6433105459999999,3.4666291940230974e-23
-0.6430664053749999,4.125618498441072e-23
-0.6428222647499999,4.782072610688338e-23
-0.6425781241249999,5.435401991074727e-23
-0.6423339834999999,6.08501877944135e-23
-0.6420898428749999,6.730337080513604e-23
-0.6418457022499999,7.370773253781315e-23
-0.6416015616249999,8.00574625238055e-23
-0.6413574209999999,8.634678008339799e-23
-0.6411132803749999,9.256993847690094e-23
-0.6408691397499999,9.872122927829258e-23
-0.6406249991249999,1.0479498693147578e-22
-0.6403808584999999,1.1078559354916583e-22
-0.6401367178749999,1.166874842247256e-22
-0.6398925772499999,1.2249515329620455e-22
-0.6396484366249999,1.2820316170266885e-22
-0.6394042959999999,1.338061447716751e-22
-0.6391601553749999,1.3929881909914946e-22
-0.6389160147499999,1.4467598737179585e-22
-0.6386718741249999,1.4993254092993096e-22
-0.6384277334999999,1.5506346091025884e-22
-0.6381835928749999,1.6006381915067277e-22
-0.6379394522499999,1.6492877983791244e-22
-0.6376953116249999,1.6965360244701451e-22
-0.6374511709999999,1.7423364635232592e-22
-0.6372070303749999,1.7866437706758914e-22
-0.6369628897499999,1.829413735885501e-22
-0.6367187491249999,1.8706033571681235e-22
-0.6364746084999999,1.9101709030107785e-22
-0.6362304678749999,1.9480759588588444e-22
-0.6359863272499999,1.984279459196274e-22
-0.6357421866249999,2.018743710122789e-22
-0.6354980459999999,2.051432407384196e-22
-0.6352539053749999,2.0823106554525744e-22
-0.6350097647499999,2.1113449930857737e-22
-0.6347656241249999,2.138503428418339e-22
-0.6345214834999999,2.1637554800363003e-22
-0.6342773428749999,2.1870722166652925e-22
-0.6340332022499999,2.2084262900187346e-22
-0.6337890616249999,2.2277919639491875e-22
-0.6335449209999999,2.245145148178127e-22
-0.6333007803749999,2.260463441977963e-22
-0.6330566397499999,2.273726184594808e-22
-0.6328124991249999,2.2849145024737267e-22
-0.6325683584999999,2.2940113438874375e-22
-0.6323242178749999,2.301001496800274e-22
-0.6320800772499999,2.3058715915471558e-22
-0.6318359366249999,2.308610094405795e-22
-0.6315917959999999,2.3092073018453892e-22
-0.6313476553749999,2.307655347005451e-22
-0.6311035147499999,2.303948225584637e-22
-0.6308593741249999,2.2980818391284327e-22
-0.6306152334999999,2.2900540446964783e-22
-0.6303710928749999,2.279864697521916e-22
-0.6301269522499999,2.2675156790832644e-22
-0.6298828116249999,2.253010909058183e-22
-0.6296386709999999,2.2363563431818395e-22
-0.6293945303749999,2.2175599592617683e-22
-0.6291503897499999,2.1966317361929387e-22
-0.6289062491249999,2.1735836350523446e-22
-0.6286621084999999,2.1484295916923594e-22
-0.6284179678749999,2.1211855248031605e-22
-0.6281738272499999,2.091869353920415e-22
-0.6279296866249999,2.0605010173366685e-22
-0.6276855459999999,2.0271024823665522e-22
-0.6274414053749999,1.991697746543989e-22
-0.6271972647499999,1.9543128324303679e-22
-0.6269531241249999,1.914975779514804e-22
-0.6267089834999999,1.8737166356634928e-22
-0.6264648428749999,1.8305674495293778e-22
-0.6262207022499999,1.7855622618298555e-22
-0.6259765616249999,1.7387370892515378e-22
-0.6257324209999999,1.6901298938387994e-22
-0.6254882803749999,1.639780537272923e-22
-0.6252441397499999,1.5877307296238257e-22
-0.6249999991249999,1.5340239875816942e-22
-0.6247558584999999,1.4787056118097336e-22
-0.6245117178749999,1.4218226815633602e-22
-0.6242675772499999,1.363424055632222e-22
-0.6240234366249999,1.3035603676228733e-22
-0.6237792959999999,1.2422840074662372e-22
-0.6235351553749999,1.1796490851629368e-22
-0.6232910147499999,1.1157113759180045e-22
-0.6230468741249999,1.0505282501626997e-22
-0.6228027334999999,9.841585974137103e-23
-0.6225585928749999,9.166627550387824e-23
-0.6223144522499999,8.481024496714959e-23
-0.6220703116249999,7.785407523088099e-23
-0.6218261709999999,7.080420433211283e-23
-0.6215820303749999,6.366719823737282e-23
-0.6213378897499999,5.644974776957786e-23
-0.6210937491249999,4.9158664784515454e-23
-0.6208496084999999,4.180087691406908e-23
-0.6206054678749999,3.438342073662984e-23
-0.6203613272499999,2.691343400199092e-23
-0.6201171866249999,1.9398147868068401e-23
-0.6198730459999999,1.1844879612128366e-23
-0.6196289053749999,4.2610253939870214e-24
-0.6193847647499999,-3.345947711058939e-24
-0.6191406241249999,-1.0968510659752274e-23
-0.6188964834999999,-1.8599081809131838e-23
-0.6186523428749999,-2.623003568324607e-23
-0.6184082022499999,-3.3853710399492215e-23
-0.6181640616249999,-4.1462413555681615e-23
-0.6179199209999999,-4.904842699837744e-23
-0.6176757803749999,-5.660401137438473e-23
-0.6174316397499999,-6.412141174439686e-23
-0.6171874991249999,-7.159286540446782e-23
-0.6169433584999999,-7.901061224031722e-23
-0.6166992178749999,-8.636690682085826e-23
-0.6164550772499999,-9.365403075725129e-23
-0.6162109366249999,-1.0086430411851656e-22
-0.6159667959999999,-1.0799009548345606e-22
-0.6157226553749999,-1.1502383073040526e-22
-0.6154785147499999,-1.219580007501371e-22
-0.6152343741249999,-1.2878516816030381e-22
-0.6149902334999999,-1.354979734647535e-22
-0.6147460928749999,-1.4208914148141755e-22
-0.6145019522499999,-1.4855148889217277e-22
-0.6142578116249999,-1.5487793315813955e-22
-0.6140136709999999,-1.6106150229257267e-22
-0.6137695303749999,-1.670953448020783e-22
-0.6135253897499999,-1.7297273935215828e-22
-0.6132812491249999,-1.7868710412812036e-22
-0.6130371084999999,-1.8423200603006964e-22
-0.6127929678749999,-1.896011698193665e-22
-0.6125488272499999,-1.9478848734060512e-22
-0.6123046866249999,-1.9978802673509386e-22
-0.6120605459999999,-2.0459404119273826e-22
-0.6118164053749999,-2.0920097635375099e-22
-0.6115722647499999,-2.1360347580607437e-22
-0.6113281241249999,-2.177963851568204e-22
-0.6110839834999999,-2.217747562112499e-22
-0.6108398428749999,-2.2553385291604763e-22
-0.6105957022499999,-2.2906915969234005e-22
-0.6103515616249999,-2.323763913851454e-22
-0.6101074209999999,-2.354515033554393e-22
-0.6098632803749999,-2.3829070038618457e-22
-0.6096191397499999,-2.408904437140938e-22
-0.6093749991249999,-2.432474559831214e-22
-0.6091308584999999,-2.453587244246071e-22
-0.6088867178749999,-2.4722150289996557e-22
-0.6086425772499999,-2.4883331378708645e-22
-0.6083984366249999,-2.501919504279989e-22
-0.6081542959999999,-2.512954803549486e-22
-0.6079101553749999,-2.5214224902703885e-22
-0.6076660147499999,-2.5273088380968347e-22
-0.6074218741249999,-2.5306029801559284e-22
-0.6071777334999999,-2.531296947568265e-22
-0.6069335928749999,-2.529385700704329e-22
-0.6066894522499999,-2.5248671478424224e-22
-0.6064453116249999,-2.5177421524843104e-22
-0.6062011709999999,-2.5080145362965964e-22
-0.6059570303749999,-2.495691085479773e-22
-0.6057128897499999,-2.4807815589462026e-22
-0.6054687491249999,-2.4632986893813034e-22
-0.6052246084999999,-2.4432581672742214e-22
-0.6049804678749999,-2.4206786072833885e-22
-0.6047363272499999,-2.3955815055136196e-22
-0.6044921866249999,-2.36799120020403e-22
-0.6042480459999999,-2.337934845524795e-22
-0.6040039053749999,-2.3054424009334995e-22
-0.6037597647499999,-2.2705466307981363e-22
-0.6035156241249999,-2.2332831015178405e-22
-0.6032714834999999,-2.193690160402661e-22
-0.6030273428749999,-2.151808886142013e-22
-0.6027832022499999,-2.1076830133477035e-22
-0.6025390616249999,-2.061358845555827e-22
-0.6022949209999999,-2.0128851730225366e-22
-0.6020507803749999,-1.9623132033835845e-22
-0.6018066397499999,-1.9096965031698485e-22
-0.6015624991249999,-1.8550909443411096e-22
-0.6013183584999999,-1.7985546524082393e-22
-0.6010742178749999,-1.740147954348351e-22
-0.6008300772499999,-1.6799333225282196e-22
-0.6005859366249999,-1.6179753078371973e-22
-0.6003417959999999,-1.5543404574165424e-22
-0.6000976553749999,-1.4890972183894035e-22
-0.5998535147499999,-1.4223158350558827e-22
-0.5996093741249999,-1.3540682468356005e-22
-0.5993652334999999,-1.2844279913226414e-22
-0.5991210928749999,-1.2134701128643082e-22
-0.5988769522499999,-1.141271074120733e-22
-0.5986328116249999,-1.0679086657245596e-22
-0.5983886709999999,-9.934619089407126e-23
-0.5981445303749999,-9.180109507973451e-23
-0.5979003897499999,-8.416369590653602e-23
-0.5976562491249999,-7.644220288783739e-23
-0.5974121084999999,-6.864491064042593e-23
-0.5971679678749999,-6.078019209786254e-23
-0.5969238272499999,-5.2856490685777425e-23
-0.5966796866249999,-4.4882309870720984e-23
-0.5964355459999999,-3.6866199969150615e-23
-0.5961914053749999,-2.881674352277036e-23
-0.5959472647499999,-2.07425410688968e-23
-0.5957031241249999,-1.2652198626640487e-23
-0.5954589834999999,-4.5543173766935956e-24
-0.5952148428749999,3.54251475479752e-24
-0.5949707022499999,1.1629730394713542e-23
-0.5947265616249999,1.969878993076888e-23
-0.5944824209999999,2.7741189465400554e-23
-0.5942382803749999,3.5748469785014164e-23
-0.5939941397499999,4.371222611647265e-23
-0.5937499991249999,5.1624118400358706e-23
-0.5935058584999999,5.94758820847408e-23
-0.5932617178749999,6.725933947570152e-23
-0.5930175772499999,7.496641117039795e-23
-0.5927734366249999,8.258912657692444e-23
-0.5925292959999999,9.011963277818842e-23
-0.5922851553749999,9.755020193089997e-23
-0.5920410147499999,1.0487323828301053e-22
-0.5917968741249999,1.1208128569804431e-22
-0.5915527334999999,1.19167035623152e-22
-0.5913085928749999,1.2612333457356335e-22
-0.5910644522499999,1.3294319030938163e-22
-0.5908203116249999,1.3961977680173838e-22
-0.5905761709999999,1.4614643898632555e-22
-0.5903320303749999,1.5251669863394295e-22
-0.5900878897499999,1.5872426222317023e-22
-0.5898437491249999,1.647630307774874e-22
-0.5895996084999999,1.7062711046708588e-22
-0.5893554678749999,1.7631082193946934e-22
-0.5891113272499999,1.8180870650741859e-22
-0.5888671866249999,1.8711552866822825e-22
-0.5886230459999999,1.922262762042403e-22
-0.5883789053749999,1.971361601090569e-22
-0.5881347647499999,2.0184061595663586e-22
-0.5878906241249999,2.0633530689360793e-22
-0.5876464834999999,2.1061612735230126e-22
-0.5874023428749999,2.146792066861027e-22
-0.5871582022499999,2.1852091271764666e-22
-0.5869140616249999,2.221378554973396e-22
-0.5866699209999999,2.255268912810555e-22
-0.5864257803749999,2.2868512615143756e-22
-0.5861816397499999,2.3160991854024087e-22
-0.5859374991249999,2.3429888033140853e-22
-0.5856933584999999,2.3674987670690103e-22
-0.5854492178749999,2.3896102528623895e-22
-0.5852050772499999,2.409306951651268e-22
-0.5849609366249999,2.4265750623179605e-22
-0.5847167959999999,2.4414032857935585e-22
-0.5844726553749999,2.453782813420016e-22
-0.5842285147499999,2.4637073031913965e-22
-0.5839843741249999,2.471172848043437e-22
-0.5837402334999999,2.4761779513224957e-22
-0.5834960928749999,2.478723525931404e-22
-0.5832519522499999,2.478812918871108e-22
-0.5830078116249999,2.476451941816252e-22
-0.5827636709999999,2.4716488792820855e-22
-0.5825195303749999,2.464414456114763e-22
-0.5822753897499999,2.4547617694333157e-22
-0.5820312491249999,2.4427062079779633e-22
-0.5817871084999999,2.4282653842726025e-22
-0.5815429678749999,2.4114590929221646e-22
-0.5812988272499999,2.3923092921607617e-22
-0.5810546866249999,2.370840094687631e-22
-0.5808105459999999,2.3470777518778796e-22
-0.5805664053749999,2.321050623133235e-22
-0.5803222647499999,2.292789133086919e-22
-0.5800781241249999,2.262325726760295e-22
-0.5798339834999999,2.229694829711044e-22
-0.5795898428749999,2.1949328093821575e-22
-0.5793457022499999,2.158077926774579e-22
-0.5791015616249999,2.1191702727410504e-22
-0.5788574209999999,2.0782516974128184e-22
-0.5786132803749999,2.035365750000841e-22
-0.5783691397499999,1.9905576385871859e-22
-0.5781249991249999,1.9438742017936376e-22
-0.5778808584999999,1.8953638725458072e-22
-0.5776367178749999,1.8450766206919755e-22
-0.5773925772499999,1.793063880461738e-22
-0.5771484366249999,1.7393784836766805e-22
-0.5769042959999999,1.6840746175318276e-22
-0.5766601553749999,1.6272078080364977e-22
-0.5764160147499999,1.5688349095372435e-22
-0.5761718741249999,1.5090140719053024e-22
-0.5759277334999999,1.447804666379386e-22
-0.5756835928749999,1.3852671753841912e-22
-0.5754394522499999,1.3214630757018044e-22
-0.5751953116249999,1.2564547520845953e-22
-0.5749511709999999,1.1903054602029732e-22
-0.5747070303749999,1.1230793251248648e-22
-0.5744628897499999,1.0548413381719953e-22
-0.5742187491249999,9.85657320058672e-23
-0.5739746084999999,9.155938476257987e-23
-0.5737304678749999,8.447181689706793e-23
-0.5734863272499999,7.730981346367919e-23
-0.5732421866249999,7.008021497196418e-23
-0.5729980459999999,6.278991273763776e-23
-0.5727539053749999,5.54458421313521e-23
-0.5725097647499999,4.8054973575997313e-23
-0.5722656241249999,4.062430362513794e-23
-0.5720214834999999,3.3160849057576103e-23
-0.5717773428749999,2.5671644881426018e-23
-0.5715332022499999,1.816374417616971e-23
-0.5712890616249999,1.0644216006109009e-23
-0.5710449209999999,3.120138907036188e-24
-0.5708007803749999,-4.401409172019631e-24
-0.5705566397499999,-1.191336061967083e-23
-0.5703124991249999,-1.9408663811816446e-23
-0.5700683584999999,-2.6880284397167875e-23
-0.5698242178749999,-3.4321206175773284e-23
-0.5695800772499999,-4.1724436716439927e-23
-0.5693359366249999,-4.90830194079278e-23
-0.5690917959999999,-5.639004816295233e-23
-0.5688476553749999,-6.363867826997504e-23
-0.5686035147499999,-7.082212949096561e-23
-0.5683593741249999,-7.793368338140412e-23
-0.5681152334999999,-8.496668086965194e-23
-0.5678710928749999,-9.191452508192985e-23
-0.5676269522499999,-9.877068953166106e-23
-0.5673828116249999,-1.0552872772953659e-22
-0.5671386709999999,-1.1218228029056998e-22
-0.5668945303749999,-1.1872507918549128e-22
-0.5666503897499999,-1.2515095211399233e-22
-0.5664062491249999,-1.314538300767731e-22
-0.5661621084999999,-1.3762775813527896e-22
-0.5659179678749999,-1.436669060156302e-22
-0.5656738272499999,-1.4956557457919294e-22
-0.5654296866249999,-1.5531819687081469e-22
-0.5651855459999999,-1.6091933637265581e-22
-0.5649414053749999,-1.663636870455008e-22
-0.5646972647499999,-1.7164607816698314e-22
-0.5644531241249999,-1.7676148301307565e-22
-0.5642089834999999,-1.8170502733064153e-22
-0.5639648428749999,-1.864719939655884e-22
-0.5637207022499999,-1.9105782359238656e-22
-0.5634765616249999,-1.9545811523349222e-22
-0.5632324209999999,-1.9966863077774774e-22
-0.5629882803749999,-2.0368530459209608e-22
-0.5627441397499999,-2.075042551818348e-22
-0.5624999991249999,-2.1112179407820489e-22
-0.5622558584999999,-2.1453442904896426e-22
-0.5620117178749999,-2.1773886240718043e-22
-0.5617675772499999,-2.207319878360461e-22
-0.5615234366249999,-2.235108891300433e-22
-0.5612792959999999,-2.2607284220234004e-22
-0.5610351553749999,-2.28415319467244e-22
-0.5607910147499999,-2.305359947789609e-22
-0.5605468741249999,-2.324327476400885e-22
-0.5603027334999999,-2.341036667572686e-22
-0.5600585928749999,-2.3554705386858737e-22
-0.5598144522499999,-2.3676142841641113e-22
-0.5595703116249999,-2.377455322310555e-22
-0.5593261709999999,-2.3849833229916503e-22
-0.5590820303749999,-2.3901902017254924e-22
-0.5588378897499999,-2.393070085807124e-22
-0.5585937491249999,-2.393619278490091e-22
-0.5583496084999999,-2.39183624756953e-22
-0.5581054678749999,-2.3877216444137256e-22
-0.5578613272499999,-2.381278334126582e-22
-0.5576171866249999,-2.3725114097942078e-22
-0.5573730459999999,-2.361428178976924e-22
-0.5571289053749999,-2.3480381348472785e-22
-0.5568847647499999,-2.332352937085785e-22
-0.5566406241249999,-2.314386420856718e-22
-0.5563964834999999,-2.2941546314734077e-22
-0.5561523428749999,-2.271675863592841e-22
-0.5559082022499999,-2.2469706771180643e-22
-0.5556640616249999,-2.220061871772057e-22
-0.5554199209999999,-2.1909744226532254e-22
